3, 0, 93333
3, 0, 93556
2, 0, 93778
2, 0, 94000
1, 0, 94222
2, 0, 94667
2, 0, 94889
3, 0, 95111
3, 0, 95333
3, 0, 95556
3, 0, 95778
2, 0, 95778
1, 0, 95778
1, 0, 96000
2, 0, 96000
3, 0, 96000
1, 0, 96445
1, 0, 96778
2, 0, 96889
2, 0, 97222
3, 0, 97333
1, 0, 97556
2, 0, 97778
3, 0, 98000
3, 0, 98222
3, 0, 98556
2, 0, 98667
2, 0, 98889
1, 0, 99111
1, 0, 99556
1, 0, 100000
1, 0, 100445
1, 0, 100778
2, 0, 100889
3, 0, 101111
3, 0, 101333
3, 0, 101778
2, 0, 102000
1, 0, 102222
3, 0, 102445
3, 0, 102667
3, 0, 102889
2, 0, 102889
1, 0, 102889
1, 0, 103111
2, 0, 103111
3, 0, 103111
2, 0, 103556
2, 0, 103889
2, 0, 104000
3, 0, 104222
2, 0, 104445
1, 0, 104889
1, 0, 105111
2, 0, 105333
3, 0, 105556
3, 0, 105778
2, 0, 106000
1, 0, 106222
3, 0, 106667
3, 0, 107111
3, 0, 107556
2, 0, 107778
1, 0, 108000
3, 0, 108222
1, 0, 108445
1, 0, 108889
1, 0, 109111
2, 0, 109333
2, 0, 109556
3, 0, 109778
3, 0, 110000
2, 0, 110000
1, 0, 110000
1, 0, 110222
2, 0, 110222
3, 0, 110222
3, 0, 110667
3, 0, 111000
2, 0, 111111
2, 0, 111445
1, 0, 111556
1, 0, 111778
2, 0, 112000
3, 0, 112222
3, 0, 112445
3, 0, 112778
2, 0, 112889
3, 0, 113111
1, 0, 113333
2, 0, 114222
1, 0, 114222
2, 0, 114556
1, 0, 114556
1, 0, 114667
2, 0, 114667
2, 0, 115000
1, 0, 115000
1, 0, 115111
2, 0, 115111
2, 0, 115333
3, 0, 115556
3, 0, 115778
2, 0, 116000
2, 0, 116333
3, 0, 116445
3, 0, 116667
2, 0, 116889
1, 0, 117778
2, 0, 117778
2, 0, 121333
3, 0, 121333
1, 0, 124889
3, 0, 124889
1, 0, 128445
2, 0, 128445
3, 0, 128445
1, 0, 131556

// Laser Object Ordering
// start time, end time, start position, end position
[LaserObjects]
14889, 15000, 1, 3
15111, 15222, 3, 1
15222, 15556, 1, 1
15556, 15704, 1, 3
15704, 15852, 3, 3
15852, 16000, 3, 1
16000, 16148, 1, 1
16148, 16296, 1, 3
16667, 16778, 3, 1
16778, 16889, 1, 1
16889, 17000, 1, 3
17000, 17333, 3, 3
17333, 17482, 3, 1
17482, 17630, 1, 1
17630, 17778, 1, 3
17778, 17926, 3, 3
17926, 18074, 3, 1
16296, 16667, 3, 3
15000, 15111, 3, 3
18445, 18556, 8, 6
18556, 18667, 6, 6
18667, 18778, 6, 8
18778, 19111, 8, 8
19111, 19259, 8, 6
19407, 19556, 6, 8
19259, 19407, 6, 6
19704, 19852, 8, 6
19556, 19704, 8, 8
19852, 20222, 6, 6
20222, 20333, 6, 8
20333, 20445, 8, 8
20445, 20556, 8, 6
20556, 20889, 6, 6
20889, 21037, 6, 8
21185, 21333, 8, 6
21037, 21185, 8, 8
21333, 21482, 6, 6
21482, 21630, 6, 8
22000, 22111, 1, 3
22111, 22222, 3, 3
22222, 22333, 3, 1
22333, 22667, 1, 1
22667, 22815, 1, 3
22815, 22963, 3, 3
22963, 23111, 3, 1
23111, 23259, 1, 1
23259, 23407, 1, 3
23407, 23556, 3, 3
23556, 23778, 3, 3
23778, 23889, 3, 1
23889, 24000, 1, 1
24000, 24111, 1, 3
24111, 24445, 3, 3
24445, 24593, 3, 1
24593, 24741, 1, 1
24741, 24889, 1, 3
24889, 25037, 3, 3
25037, 25185, 3, 1
25556, 25667, 8, 6
25667, 25778, 6, 6
25778, 25889, 6, 8
25889, 26222, 8, 8
26222, 26370, 8, 6
26370, 26519, 6, 6
26519, 26667, 6, 8
26667, 26815, 8, 8
26815, 26963, 8, 6
26963, 27111, 6, 6
27111, 27333, 6, 6
27333, 27445, 6, 8
27445, 27556, 8, 8
27556, 27667, 8, 6
27667, 28000, 6, 6
28000, 28148, 6, 8
28148, 28296, 8, 8
28296, 28445, 8, 6
28445, 28593, 6, 6
28593, 28741, 6, 8
78889, 79000, 1, 3
79000, 79111, 3, 3
79111, 79222, 3, 1
79222, 79556, 1, 1
79556, 79704, 1, 3
79704, 79852, 3, 3
79852, 80000, 3, 1
80000, 80148, 1, 1
80148, 80296, 1, 3
80296, 80445, 3, 3
80445, 80667, 3, 3
80667, 80778, 3, 1
80778, 80889, 1, 1
80889, 81000, 1, 3
81000, 81333, 3, 3
81333, 81482, 3, 1
81482, 81630, 1, 1
81630, 81778, 1, 3
81778, 81926, 3, 3
81926, 82074, 3, 1
82445, 82556, 8, 6
82556, 82667, 6, 6
82667, 82778, 6, 8
82778, 83111, 8, 8
83111, 83259, 8, 6
83259, 83407, 6, 6
83407, 83556, 6, 8
83556, 83704, 8, 8
83704, 83852, 8, 6
83852, 84000, 6, 6
84000, 84222, 6, 6
84222, 84333, 6, 8
84333, 84445, 8, 8
84445, 84556, 8, 6
84556, 84889, 6, 6
84889, 85037, 6, 8
85037, 85778, 8, 1
117333, 117333, 1, 8
118000, 118111, 1, 3
118111, 118222, 3, 3
118222, 118333, 3, 1
118333, 118667, 1, 1
118667, 118815, 1, 3
118815, 118963, 3, 3
118963, 119111, 3, 1
119111, 119259, 1, 1
119259, 119407, 1, 3
119407, 119556, 3, 3
119556, 119778, 3, 3
119778, 119889, 3, 1
119889, 120000, 1, 1
120000, 120111, 1, 3
120111, 120445, 3, 3
120445, 120593, 3, 1
120593, 120741, 1, 1
120741, 120889, 1, 3
120889, 121037, 3, 3
121037, 121185, 3, 1
121556, 121667, 8, 6
121667, 121778, 6, 6
121778, 121889, 6, 8
121889, 122222, 8, 8
122222, 122370, 8, 6
122370, 122519, 6, 6
122519, 122667, 6, 8
122667, 122815, 8, 8
122815, 122963, 8, 6
122963, 123111, 6, 6
123111, 123333, 6, 6
123333, 123445, 6, 8
123445, 123556, 8, 8
123556, 123667, 8, 6
123667, 124000, 6, 6
124000, 124148, 6, 8
124148, 124296, 8, 8
124296, 124445, 8, 6
124445, 124593, 6, 6
124593, 124741, 6, 8
125111, 125222, 1, 3
125222, 125333, 3, 3
125333, 125445, 3, 1
125445, 125778, 1, 1
125778, 125926, 1, 3
125926, 126074, 3, 3
126074, 126222, 3, 1
126222, 126370, 1, 1
126370, 126519, 1, 3
126519, 126667, 3, 3
126667, 126889, 3, 3
126889, 127000, 3, 1
127000, 127111, 1, 1
127111, 127222, 1, 3
127222, 127556, 3, 3
127556, 127704, 3, 1
127704, 127852, 1, 1
127852, 128000, 1, 3
128000, 128148, 3, 3
128148, 128296, 3, 1
128667, 128778, 8, 6
128778, 128889, 6, 6
128889, 129000, 6, 8
129000, 129333, 8, 8
129333, 129482, 8, 6
129482, 129630, 6, 6
129630, 129778, 6, 8
129778, 129926, 8, 8
129926, 130074, 8, 6
130074, 130222, 6, 6
130222, 130445, 6, 6
130445, 130556, 6, 8
130556, 130667, 8, 8
130667, 130778, 8, 6
130778, 131111, 6, 6
131111, 131259, 6, 8
131259, 131407, 8, 8
131407, 131556, 8, 6
