3, 0, 22585
1, 0, 22938
2, 0, 22938
3, 0, 22938
3, 0, 23291
2, 0, 23556
1, 0, 23820
3, 0, 24085
2, 0, 24350
1, 0, 24526
3, 0, 24703
2, 0, 24879
1, 0, 25056
2, 0, 25232
1, 0, 25409
3, 0, 25762
1, 0, 27526
2, 0, 27703
3, 0, 27879
2, 0, 28056
3, 0, 28232
1, 0, 28585
1, 0, 29997
1, 0, 30173
2, 0, 30350
2, 0, 30526
1, 0, 30703
1, 0, 32467
3, 0, 32820
1, 0, 33526
2, 0, 33173
3, 0, 35820
3, 0, 35997
2, 0, 36350
3, 0, 37232
3, 0, 37409
2, 0, 37762
3, 0, 38820
1, 0, 39350
1, 0, 39526
1, 0, 40938
2, 0, 41291
3, 0, 41644

// Laser Object Ordering
// start time, end time, start position, end position
[LaserObjects]
176, 2117, 1, 8
26115, 27350, 8, 1
28938, 30173, 1, 8
30879, 32115, 8, 1
33703, 34497, 1, 5
34497, 34541, 5, 1
34541, 34894, 1, 1
34894, 34982, 1, 4
34982, 35026, 4, 4
35026, 35115, 4, 1
35115, 35159, 1, 1
35159, 35247, 1, 4
35247, 35291, 4, 4
35291, 35467, 4, 1
35467, 35644, 1, 4
41820, 41909, 8, 6
41909, 41997, 6, 6
42173, 42262, 6, 4
42262, 42350, 4, 4
41997, 42173, 6, 6
42526, 42615, 4, 2
42615, 42703, 2, 2
42350, 42526, 4, 4
42879, 42967, 2, 1
42967, 43056, 1, 1
42703, 42879, 2, 2
43232, 43320, 1, 3
43320, 43409, 3, 3
43056, 43232, 1, 1
43409, 43585, 3, 3
43585, 43673, 3, 5
43673, 43762, 5, 5
43938, 44026, 5, 7
44026, 44115, 7, 7
43762, 43938, 5, 5
44291, 44379, 7, 8
44379, 44467, 8, 8
44115, 44291, 7, 7
